TICKER,NAME,JUST_IND,Bloomberg Ticker,ISIN,ROIC,Beta,Risk,PE,Price to Book,Earnings per Share,Revenue Growth,Market Cap,Beat the Street,Portfolio Weight,Trailing 12 month Total Return,Dividend,ROE,WGTSCORE,RANK
TIF,Tiffany & Co,Retail,TIF,US8865471085,9.445740157,0.750577271,#N/A N/A,25.10574849,3.991362175,2.97,4.19811085,12906121854,0.780868716,#N/A,13.89037,1.95,17.70769562,52.8,245
TJX,TJX Cos,Retail,TJX,US8725401090,34.38620103,0.695109665,#N/A N/A,21.29955564,10.189286,4.1,8.079016039,52367291413,-2.085452696,#N/A,4.849902,1.25,52.70699979,46.3,719
TKR,Timken,Commercial Vehicles & Machinery,TKR,US8873891043,11.79251666,1.421955228,#N/A N/A,13.78619149,2.462622131,2.62,12.5103004,3720775718,0.228658537,#N/A,2.253355,1.07,12.93675951,51.63,320
TMK,Torchmark,Insurance,TMK,US8910271043,9.951955715,1.08424139,#N/A N/A,16.69009499,1.672428182,12.5,5.615370598,9711395239,0.353945451,#N/A,13.18456,0.6,12.11911947,50.25,430
TMO,Thermo Fisher Scientific,Health Care Equipment & Services,TMO,US8835561023,6.28117978,1.100101471,#N/A N/A,31.73075623,3.288753854,5.64,14.46864398,85912119617,1.399722193,#N/A,25.30338,0.6,9.632009114,51.36,337
TMUS,T-Mobile US,Telecommunications,TMUS,US8725901040,10.42486653,1.015293002,#N/A N/A,22.66353375,2.126326232,5.39,8.306214991,48349953563,-6.032006565,#N/A,-13.60606,0,4.316589138,54.57,174
TOL,Toll Brothers,Household Goods & Apparel,TOL,US8894781033,6.143659047,0.978110075,#N/A N/A,12.32834665,1.46919362,3.3,12.48764873,6475208300,0.437226733,#N/A,15.38862,0.24,9.165274362,49.21,527
TPR,Tapestry,Household Goods & Apparel,TPR,US8760301072,9.172693434,0.756433725,#N/A N/A,18.19822483,4.180345611,2.11,-0.077919765,13118731222,0.139729856,#N/A,2.260718,1.35,29.77756108,50.15,439
TPX,Tempur Sealy International,Household Goods & Apparel,TPX,US88023U1016,10.06904788,1.1019907,#N/A N/A,19.15828239,17.81027618,2.8,-11.96906261,2539745458,-0.836690425,#N/A,-4.282789,0,#N/A N/A,45.78,746
TRCO,Tribune Media,Media,TRCO,US8960475031,7.428956343,0.733518362,#N/A N/A,18.95458545,0.988772098,2.23,-5.080829393,3308653807,23.4676007,#N/A,-7.467893,1,#N/A N/A,47.45,652
TRGP,Targa Resources,Oil & Gas,TRGP,US87612G1013,2.850408267,0.711233854,#N/A N/A,126.1375144,1.959593128,-0.31,31.74460835,10510688160,84.60661345,#N/A,1.873717,3.64,31.81932442,50.69,394
TRIP,TripAdvisor,Restaurants & Leisure,TRIP,US8969452015,-12.69407176,0.748739362,#N/A N/A,135.4583863,4.873915316,-0.14,5.135135135,6668196951,-7.775768535,#N/A,1.125232,0,15.1001133,52.11,285
TRMB,Trimble Navigation,Industrial Goods,TRMB,US8962391004,3.434727314,1.318024278,#N/A N/A,36.73659753,3.431477144,0.48,12.36135806,8598078098,1.300479124,#N/A,-3.711973,0,8.671780111,49.78,475
TRN,Trinity Industries,Commercial Vehicles & Machinery,TRN,US8965221091,10.78503583,1.233960748,#N/A N/A,30.7242176,1.137386381,4.62,-20.17086939,5038541584,2.564102564,#N/A,25.30999,0.5,13.95418299,44.67,789
TROW,T Rowe Price Group,Capital Markets,TROW,US74144T1088,24.30541658,1.279174447,#N/A N/A,18.63001486,4.881122271,6.07,13.50020128,28468105052,0.258493353,#N/A,67.49362,2.28,24.35952101,53.66,211
TRU,TransUnion,Commercial Support Services,TRU,US89400J1079,12.74658629,0.929080784,#N/A N/A,47.70906634,6.943017307,2.42,13.42600739,12732800000,1.026472177,#N/A,67.23054,0,#N/A N/A,48.96,550
TRV,Travelers,Insurance,TRV,US89417E1091,4.80287242,0.927149057,#N/A N/A,15.92338987,1.539195716,7.39,4.622624434,35377203646,10.77297626,#N/A,10.95923,2.83,13.37163557,55.43,141
TSCO,Tractor Supply,Retail,TSCO,US8923561067,21.50052534,1.128676176,#N/A N/A,19.63985008,6.393614017,3.31,7.032929331,8395749917,1.031553398,#N/A,13.19695,1.05,29.83467619,47.81,634
TSLA,Tesla Motors,Automobiles & Parts,TSLA,US88160R1014,-14.29199081,1.086102247,#N/A N/A,#N/A N/A,11.69564782,-11.83,67.97898954,52089612313,5.375874126,#N/A,-5.669455,0,-40.84204805,45.06,782
TSN,Tyson Foods,"Food, Beverage & Tobacco",TSN,US9024941034,15.82658491,0.72900641,#N/A N/A,11.73472787,1.668269671,4.846995,3.739052629,27142757841,1.355220462,#N/A,18.82496,1.853,16.02715312,45.54,757
TSRO,TESARO Inc,Pharmaceuticals & Biotech,TSRO,US8815691071,-83.97759488,1.788565993,#N/A N/A,#N/A N/A,21.69433118,-9.17,284.925368,2554229800,-11.6674889,#N/A,-66.59017,0,-130.3143529,52.27,273
TSS,Total System Services,Commercial Support Services,TSS,US8919061098,11.21368474,0.973659813,#N/A N/A,32.58540126,6.755620952,3.19,18.17443659,16176942698,0.928421683,#N/A,53.86158,0.46,18.72508225,49.93,463
TTC,Toro Co,Commercial Vehicles & Machinery,TTC,US8910921084,28.88307169,1.056710005,#N/A N/A,23.79525501,10.9516923,2.47,4.72377648,6335773248,0.879028882,#N/A,-9.213429,0.7,45.8509299,49.67,485
TTWO,Take-Two Interactive Software Inc,Household Goods & Apparel,TTWO,US8740541094,13.84901327,1.019801974,#N/A N/A,66.59958221,9.528307527,0.73,25.89308325,13356000007,5.344295992,#N/A,70.03494,0,5.345212158,51.03,368
TUP,Tupperware Brands,Household Goods & Apparel,TUP,US8998961044,-31.69235815,1.184373021,#N/A N/A,11.06661947,#N/A N/A,-5.22,1.92942027,2232296727,1.830422891,#N/A,-37.78332,2.72,#N/A N/A,48.95,552
TWTR,Twitter,Internet,TWTR,US90184L1026,1.567950398,0.812657177,#N/A N/A,60.27694338,4.774530449,-0.15,-3.412371586,24898208415,8.910891089,#N/A,78.53289,0,#N/A N/A,56.59,103
TWX,Time Warner,Media,TWX,US8873173038,14.26206327,0.742274165,#N/A N/A,11.49083742,2.432058036,6.73,6.66143666,72517099657,19.74991985,#N/A,-4.171318,2.0125,16.82594849,51.13,358
TXN,Texas Instruments,Semiconductors & Equipment,TXN,US8825081040,29.52983658,1.110185862,#N/A N/A,22.95733032,10.09969275,3.68,11.89977562,1.07174E+11,0,#N/A,39.37578,2.12,31.32040175,69.87,2
TXT,Textron,Aerospace & Defense,TXT,US8832031012,4.481823447,1.134007692,#N/A N/A,24.39947719,2.955609312,1.15,2.973600232,16801235215,-0.568181818,#N/A,40.2503,0.08,13.83421279,47.82,633
TYL,Tyler Technologies,Computer Services,TYL,US9022521051,15.04943874,0.82319206,#N/A N/A,65.88626338,6.937456852,4.4,11.19235282,8749616329,0.564391996,#N/A,36.87627,0,15.01244455,51.33,340
UA,Under Armour,Household Goods & Apparel,UA,US9043112062,-1.749912233,1.304177284,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,3.133834231,7739737394,-5,#N/A,-15.62341,#N/A Field Not Applicable,13.25395802,47.94,620
UAL,United Continental,Transportation,UAL,US9100471096,11.79250387,0.992743075,#N/A N/A,9.609171168,2.214401647,7.04,3.227924281,18317544795,0.985957574,#N/A,-15.85614,0,52.35919501,47.12,675
UFS,Domtar,Basic Resources,UFS,US2575592033,-4.959064246,1.163505912,#N/A N/A,19.03855939,1.154046899,-4.11,1.157316595,2877038862,-5.865314989,#N/A,24.33036,1.66,6.64195194,50.84,380
UGI,UGI Corp,Utilities,UGI,US9026811052,10.83533902,0.634039819,#N/A N/A,45.98338744,2.273656003,2.51,7.650772992,8581459904,0.526777875,#N/A,2.855087,0.975,12.87341443,43.92,811
UHAL,AMERCO,Retail,UHAL,US0235861004,13.63191186,0.826610327,#N/A N/A,21.79439479,1.956431734,20.34,4.466506771,6677628281,-3.409306743,#N/A,-7.446893,2,20.0638444,42.16,846
UHS,Universal Health Services,Health Care Providers,UHS,US9139031002,9.572454144,0.488270849,#N/A N/A,14.85992379,2.138682918,7.86,6.590632395,11154613123,2.087852495,#N/A,-4.067942,0.4,16.43931906,45.73,751
ULTA,Ulta Salon Cosmetics & Fragrance,Retail,ULTA,US90384S3031,31.22575471,0.810917914,#N/A N/A,29.64815918,8.543262918,9.02,21.21163309,15080355024,-2.205177373,#N/A,-16.78215,0,25.8189089,47.28,668
ULTI,Ultimate Software Group,Software,ULTI,US90385D1072,6.242567394,0.760311723,#N/A N/A,215.9620477,14.71281562,0.47,20.40699304,7954440037,6.282867423,#N/A,22.39389,0,10.77749159,56.78,99
UNH,UnitedHealth Group,Health Care Providers,UNH,US91324P1021,15.23599031,0.97541827,#N/A N/A,23.01227624,4.721493479,10.95,8.828716728,2.24283E+11,0.649675162,#N/A,36.57553,2.875,18.4846767,52.12,284
UNIT,Uniti Group,Real Estate,UNIT,US91325V1089,5.99065165,1.127934575,#N/A N/A,#N/A N/A,#N/A N/A,-0.098119,18.90219209,3520407177,-36.84210526,#N/A,-10.01354,2.4,#N/A N/A,49.33,519
UNM,Unum Group,Insurance,UNM,US91529Y1064,2.314712667,1.168132901,#N/A N/A,8.535206229,0.887747895,4.39,2.175349658,8434149259,1.179245283,#N/A,-16.30125,0.86,9.359069152,52.83,241
UNP,Union Pacific,Transportation,UNP,US9078181081,25.42760499,0.978258789,#N/A N/A,22.65307064,4.482304846,13.42,6.51421694,1.08997E+11,-0.206825233,#N/A,32.37731,2.48,21.75404343,54.38,180
UNVR,Univar Inc,Chemicals,UNVR,US91336L1070,6.866895464,1.188306212,#N/A N/A,19.9369204,3.201280757,0.85,2.22946109,3731763741,4.276069017,#N/A,-15.972,0,11.53330931,46.19,725
UPS,United Parcel Service,Transportation,UPS,US9113121068,23.25574211,1.160702825,#N/A N/A,18.23133152,73.08400102,5.64,8.153548091,98189368225,-0.049891901,#N/A,11.87762,3.32,301.0162497,58.33,66
URBN,Urban Outfitters,Retail,URBN,US9170471026,7.801702855,0.791650772,#N/A N/A,23.17210795,3.282231444,0.97,1.980374494,4274716563,6.151914626,#N/A,66.23048,0,17.09061093,39.64,866
URI,United Rentals,Commercial Support Services,URI,US9113631090,16.18397944,1.349112153,#N/A N/A,16.54359572,4.567835775,15.91,15.25511975,13914661227,0.379146919,#N/A,45.70604,0,35.55145876,51.1,362
USB,US Bancorp,Banks,USB,US9029733048,7.645617525,1.077579021,#N/A N/A,14.34511619,1.937414608,3.53,5.504748505,84110369277,-0.087642419,#N/A,0.7980313,1.16,14.40255487,50.97,372
USFD,US Foods,"Food, Beverage & Tobacco",USFD,US9120081099,8.829820221,1.100358725,#N/A N/A,17.92050876,2.596187257,2,5.359585019,7389923046,0.145137881,#N/A,22.19643,0,10.33366631,47.02,682
USG,USG Corp,Building Materials & Packaging,USG,US9032934054,4.598871923,1.325919986,#N/A N/A,23.94661252,3.14920932,0.61,6.198210143,5791395769,7.978404319,#N/A,35.95542,0,36.42975299,50.33,422
USM,United States Cellular,Telecommunications,USM,US9116841084,0.253645103,0.78028053,#N/A N/A,45.08132897,0.814537979,0.14,-2.506265664,3190519164,#N/A N/A,#N/A,-3.405576,0,-0.736287955,49.61,496
UTHR,United Therapeutics,Pharmaceuticals & Biotech,UTHR,US91307C1027,18.17311288,1.089594483,#N/A N/A,5.903459171,1.839652633,9.5,7.912184138,4397510782,-3.274942879,#N/A,-18.21348,0,29.42160169,52.18,278
UTX,United Technologies,Aerospace & Defense,UTX,US9130171096,8.394436013,1.065158963,#N/A N/A,17.82306192,3.248816826,5.76,4.529732374,99199374677,0.438000302,#N/A,4.756691,2.72,18.73906316,49.7,482
V,Visa,Consumer & Diversified Finance,V,US92826C8394,19.74298821,0.955438375,#N/A N/A,32.43291708,9.378001101,3.183935,21.72125713,2.68121E+11,1.516919487,#N/A,43.19075,0.66,22.89757064,52.75,248
VAR,Varian Medical Systems,Health Care Equipment & Services,VAR,US92220P1057,7.202501344,1.053630233,#N/A N/A,27.88469645,7.429991756,2.7,1.796955477,10814026746,-8.837680425,#N/A,22.38558,0,22.60249682,56.12,119
VC,Visteon,Automobiles & Parts,VC,US92839U2069,18.68617341,1.057098627,#N/A N/A,19.30627757,7.653557095,5.57,-0.474533376,3813985350,-1.489668429,#N/A,26.86978,0,19.05332968,52.75,249
VEEV,Veeva Systems,Computer Services,VEEV,US9224751084,17.66479047,0.94241339,#N/A N/A,90.20893612,12.53970183,1.01,26.01412021,11013290953,1.750547046,#N/A,36.52174,0,12.25469908,54.7,166
VFC,VF Corp,Household Goods & Apparel,VFC,US9182041080,9.696694091,0.652219594,#N/A N/A,24.82679465,8.403817028,1.92,4.615170867,30994083338,0.48,#N/A,44.46399,1.72,25.19718265,57.4,85
VIA,Viacom,Media,VIA,US92553P1021,14.29101627,0.824255645,#N/A N/A,9.093207307,2.097617302,4.69,6.205957719,12504796674,0.936037441,#N/A,-3.510791,0.8,43.51754439,51.9,296
VLO,Valero Energy,Oil & Gas,VLO,US91913Y1001,15.20013038,0.877331555,#N/A N/A,21.57512631,2.252032356,9.17,25.99692159,49278648766,1.701865901,#N/A,78.20867,2.8,13.797984,52.86,240
VMC,Vulcan Materials,Building Materials & Packaging,VMC,US9291601097,10.81757463,0.920033455,#N/A N/A,54.02633107,3.406597796,4.54,8.284346977,16724098073,1.19840213,#N/A,-2.287572,1,4.392663329,49.19,531
VMI,Valmont Industries,Building Materials & Packaging,VMI,US9202531011,7.728118471,1.012706041,#N/A N/A,20.45660858,3.501992157,5.16,8.894520946,3241860494,-0.100329655,#N/A,-4.34472,1.5,16.12826567,44.57,796
VMW,VMware,Software,VMW,US9285634021,#N/A N/A,1.296257734,#N/A N/A,37.3199664,7.439440949,1.4,#N/A N/A,58059943582,0.913863504,#N/A,52.18269,0,#N/A N/A,60.71,26
VNTV,Vantiv,Commercial Support Services,VNTV,US92210H1059,1.074926552,#N/A N/A,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,12.50313287,#N/A N/A,0.597014925,#N/A,#N/A N/A,#N/A Field Not Applicable,16.77379717,48.19,608
VOYA,Voya Financial,Capital Markets,VOYA,US9290891004,-26.72724481,1.387421608,#N/A N/A,19.21594182,0.966713099,-16.25,-1.934456076,8923540549,-28.91521659,#N/A,42.5802,0.04,3.194353773,51.69,311
VR,Validus Holdings,Insurance,VR,BMG9319H1025,13.48419442,0.767343819,#N/A N/A,#N/A N/A,1.532324035,-0.8,14.50530748,5364625519,-246.2783172,#N/A,29.31305,1.52,9.749569225,48.74,568
VRSK,Verisk Analytics,Commercial Support Services,VRSK,US92345Y1064,14.10674228,0.815837026,#N/A N/A,36.20115947,8.012905568,3.36,7.518043304,17519491150,17.64705882,#N/A,34.70419,0,59.41200974,49.98,456
VRSN,VeriSign,Computer Services,VRSN,US92343E1029,47.21288502,0.927252591,#N/A N/A,32.24226088,#N/A N/A,4.56,2.007412226,15301974442,-0.950475238,#N/A,37.29431,0,#N/A N/A,55.64,132
VRTX,Vertex Pharmaceuticals,Pharmaceuticals & Biotech,VRTX,US92532F1003,4.196610119,1.42932272,#N/A N/A,90.9587194,15.96040384,1.06,46.20406691,38306080474,3.283898305,#N/A,30.42913,0,-16.35862469,51.72,306
VSM,Versum Materials,Chemicals,VSM,US92532W1036,20.77493275,#N/A N/A,#N/A N/A,18.75544485,49.25592707,1.78,16.16328214,4290191131,-0.727650728,#N/A,27.55047,0.15,#N/A N/A,45.45,764
VST,Vistra Energy Corp,Utilities,VST,US92840M1027,-5.091396466,#N/A N/A,#N/A N/A,#N/A N/A,1.97014609,-0.59,5.151045701,11939085343,-30.9683605,#N/A,50.69307,0,#N/A N/A,38.66,871
VVC,Vectren,Utilities,VVC,US92240G1013,6.988832897,0.44311446,#N/A N/A,23.99885029,3.108279916,2.6,8.536535555,5832264789,8.574695122,#N/A,21.07346,1.71,11.39459069,51.27,346
VVV,Valvoline,Automobiles & Parts,VVV,US92047W1018,23.29655899,#N/A N/A,#N/A N/A,15.89003761,#N/A N/A,1.49,8.035251426,4131845722,0,#N/A,-9.598774,0.2,#N/A N/A,46.66,699
VZ,Verizon Communications,Telecommunications,VZ,US92343V1044,22.52711103,0.79896158,#N/A N/A,11.87630421,3.828316251,7.37,0.042863947,1.94385E+11,-0.795755968,#N/A,6.545661,2.335,62.82458657,58.6,64
W,Wayfair Inc,Household Goods & Apparel,W,US94419L1017,-150.9430206,1.045021892,#N/A N/A,#N/A N/A,#N/A N/A,-2.81,39.65657504,7439639127,-3.902953586,#N/A,30.20574,0,#N/A N/A,50.2,433
WAB,Wabtec,Commercial Vehicles & Machinery,WAB,US9297401088,7.232198978,1.075204015,#N/A N/A,36.04941591,3.05231832,2.747541,32.42944499,9067860798,-0.290697674,#N/A,16.42391,0.44,19.49167047,47.55,646
WAL,Western Alliance Bancorp,Banks,WAL,US9576381092,13.23340334,1.335249782,#N/A N/A,18.38671448,2.843404604,3.12,19.83210052,6522057026,0.747481313,#N/A,27.47776,0,16.37522386,47.86,628
WAT,Waters Corp,Health Care Equipment & Services,WAT,US9418481035,0.847368922,1.188509107,#N/A N/A,25.89152408,7.2271879,0.25,6.535641635,15289382019,0.780409042,#N/A,12.09006,0,25.28250565,52,293
WBA,Walgreens Boots Alliance,Food & Drug Retailers,WBA,US9314271084,9.896062192,0.835175812,#N/A N/A,12.70157489,2.321922253,3.8,0.735400636,63516180207,2.533172497,#N/A,-23.63388,1.525,15.57589303,51.38,335
WBC,WABCO Holdings,Automobiles & Parts,WBC,US92927K1025,17.41158357,1.092760324,#N/A N/A,29.63888592,5.734440775,7.53,17.58718861,6987048577,2.910291029,#N/A,9.632674,0,38.24704477,45.83,744
WBS,Webster Financial Corp,Banks,WBS,US9478901096,5.805932778,1.330534577,#N/A N/A,22.74655744,2.284363341,2.68,7.979815739,5875879324,-0.115785411,#N/A,27.28559,1.03,8.871923306,49.36,516
WBT,Welbilt,Household Goods & Apparel,WBT,US9490901041,16.24010671,1.115556955,#N/A N/A,23.80955367,20.13323512,0.96,-0.768913909,2664920666,1.315789474,#N/A,-5.928849,0,#N/A N/A,46.36,714
WCC,WESCO International,Industrial Goods,WCC,US95082P1057,6.137521812,1.123772383,#N/A N/A,14.76516453,1.331605151,3.42,4.67561621,2846990646,1.367036368,#N/A,-4.387354,0,12.26073678,45.18,776
WCG,WellCare Group,Health Care Providers,WCG,US94946T1060,11.80743045,0.796211004,#N/A N/A,24.37511411,3.850988721,8.4,19.45691187,9636996606,1.067615658,#N/A,24.52579,0,12.00395449,51.49,329
WDAY,Workday,Software,WDAY,US98138H1014,-12.82465983,1.054674149,#N/A N/A,#N/A N/A,18.41224087,-1.55,36.11506313,29526957306,5.424769703,#N/A,52.21804,0,-23.33358288,59.19,48
WDC,Western Digital,Technology Hardware,WDC,US9581021055,2.018771025,1.26077795,#N/A N/A,8.045949251,2.089824868,1.38,46.93704787,23634137978,1.907296518,#N/A,-9.741405,2,14.59145041,57.12,90
WEC,WEC Energy Group,Utilities,WEC,US92939U1060,7.14684769,0.56364423,#N/A N/A,19.10638874,2.021931504,3.81,2.35804237,19547629156,1.062117799,#N/A,5.33023,2.08,11.90180602,43.79,814
WEN,Wendy's,Restaurants & Leisure,WEN,US95058W1009,8.587396696,1.033174872,#N/A N/A,36.66523654,8.689760949,0.79,-14.76991371,4006825288,-2.272727273,#N/A,7.638363,0.28,11.39419807,38.29,874
WEX,WEX Inc,Commercial Support Services,WEX,US96208T1043,6.338263212,1.126114249,#N/A N/A,49.85575228,4.299911856,3.73,22.7881311,7569609306,0.688628327,#N/A,76.24636,0,12.17762765,49.9,466
WFC,Wells Fargo,Banks,WFC,US9497461015,4.364851129,1.340932727,#N/A N/A,14.20264694,1.486367155,4.14,3.785465511,2.65596E+11,-1.503203549,#N/A,2.432372,1.54,12.53134498,54.03,192
WFT,Weatherford International,Energy Equipment & Services,WFT,IE00BLNN3691,-26.78704309,1.844378591,#N/A N/A,#N/A N/A,#N/A N/A,-2.84,-0.869716472,3309207311,-12.40310078,#N/A,-36.12717,0,#N/A N/A,42.57,838
WHR,Whirlpool,Household Goods & Apparel,WHR,US9633201069,3.018851251,1.139888525,#N/A N/A,11.60217342,2.589538233,4.78,2.582295588,11074398183,0.438596491,#N/A,-13.32556,4.3,21.49777407,51.71,309
WLK,Westlake Chemical,Chemicals,WLK,US9604131022,19.25187572,1.059556127,#N/A N/A,17.29616679,2.940497809,10.05,58.42911455,15117207990,-0.935569285,#N/A,91.15541,0.8012,21.55132675,51.69,312
WLL,Whiting Petroleum,Oil & Gas,WLL,US9663874090,-11.95242211,1.184938192,#N/A N/A,#N/A N/A,1.10613594,-13.65,15.93290801,4298128413,34.66334165,#N/A,36.21979,0,0.862806088,50.26,424
WLTW,Willis Towers Watson PLC,Insurance,WLTW,IE00BDB6Q211,2.850977752,1.157695055,#N/A N/A,38.65737176,1.922004758,4.21,3.993914036,20418711482,3.919892539,#N/A,10.68638,2.12,17.89776048,49.22,526
WM,Waste Management,Commercial Support Services,WM,US94106L1098,15.3812163,0.890199125,#N/A N/A,23.58347699,5.952214524,4.44,6.436916746,35934567382,0.53075242,#N/A,16.52562,1.7,21.06215024,49.59,499
WMB,Williams,Energy Equipment & Services,WMB,US9694571004,7.491242175,0.91535008,#N/A N/A,21.615183,2.327001538,2.63,7.094279237,22059966860,-14.40217391,#N/A,-9.491096,1.2,13.7676042,48.56,583
WMT,Wal-Mart Stores,Retail,WMT,US9311421039,11.28564381,0.772691846,#N/A N/A,18.83220024,3.148410908,3.29,2.978144495,2.45203E+11,-0.517668242,#N/A,10.85423,2.04,18.76339703,49.34,518
WPX,WPX Energy,Oil & Gas,WPX,US98212B1035,0.287550441,1.093694091,#N/A N/A,#N/A N/A,1.948193345,-0.08,92.78499278,7351106731,6.666666667,#N/A,50.44971,0,-3.779361951,51.33,341
WR,Westar Energy,Utilities,WR,US95709T1007,6.22841077,0.473281294,#N/A N/A,22.56560552,1.933566882,2.27,0.34799755,7560402344,-1.902063942,#N/A,5.678613,1.6,9.151312233,44.16,805
WRB,WR Berkley,Insurance,WRB,US0844231029,-9.968100936,0.861318886,#N/A N/A,26.64007028,1.697716864,4.4,0.399520053,9265101813,3.465553236,#N/A,17.49006,1.55,9.022061361,50.34,420
WRK,WestRock,Building Materials & Packaging,WRK,US96145D1054,11.75610755,1.239463449,#N/A N/A,17.94989078,1.345068148,2.81,4.854005843,15535854648,2.704821639,#N/A,15.17009,1.6,9.535924622,49.4,514
WSM,Williams-Sonoma,Retail,WSM,US9699041011,18.39276765,0.996991992,#N/A N/A,13.12184448,3.48881785,3.03,4.102177657,4003592971,1.804850536,#N/A,-8.97298,1.56,24.61017597,40.84,856
WSO,Watsco,Building Materials & Packaging,WSO,US9426222009,17.25615678,0.906207919,#N/A N/A,31.24917775,5.117475548,5.81,2.872815944,6604400283,-1.306137055,#N/A,32.48629,4.6,16.24921526,45.34,769
WST,West Pharmaceuticals,Health Care Equipment & Services,WST,US9553061055,9.452910744,0.962463439,#N/A N/A,63.3862804,5.045375199,2.04,5.963819495,6583748971,1.348888079,#N/A,-5.149627,0.54,14.38853064,51.02,369
WTM,White Mountains Insurance,Insurance,WTM,BMG9618E1075,3.085618565,0.643905401,#N/A N/A,50.6792908,0.939577581,146.06,137.0323399,3247983238,#N/A N/A,#N/A,0.5777164,1,-4.107864014,47.39,660
WTR,Aqua America,Utilities,WTR,US03836W1036,8.287915523,0.801555932,#N/A N/A,25.12213833,3.115663451,1.35,-1.262387559,6144584969,0.29476787,#N/A,11.69839,0.792,13.13825191,40.72,858
WU,Western Union,Consumer & Diversified Finance,WU,US9598021098,-10.99840203,1.064374924,#N/A N/A,10.64133657,#N/A N/A,-1.19,1.869848236,9251410148,-1.098901099,#N/A,6.05649,0.7,#N/A N/A,47.19,671
WY,Weyerhaeuser,Real Estate,WY,US9621661043,6.497940505,1.089940786,#N/A N/A,27.79470135,3.087059975,0.77,13.05577376,27767271869,-1.372212693,#N/A,14.60338,1.25,9.905809189,52.2,277
WYN,Wyndham Worldwide,Restaurants & Leisure,WYN,US98310W1080,19.84413551,1.137617946,#N/A N/A,17.75649181,17.3709104,8.46,3.045066991,11212115784,2.105088679,#N/A,19.25602,2.32,52.96996494,50.74,388
WYNN,Wynn Resorts,Restaurants & Leisure,WYNN,US9831341071,10.52715111,0.944453061,#N/A N/A,36.21573275,29.18630223,7.32,41.19902908,21851514001,4.979811575,#N/A,64.91607,2,#N/A N/A,49.02,545
X,United States Steel,Basic Resources,X,US9129091081,15.67305142,2.293740988,#N/A N/A,11.83442076,1.859635491,2.21,19.38407563,6391116620,5.895196507,#N/A,73.66295,0.2,9.243551553,43.47,821
XEC,Cimarex Energy,Oil & Gas,XEC,US1717981013,14.89788987,0.787033439,#N/A N/A,18.09346927,3.387829096,5.288864,51.53726097,9321606796,-3.06441526,#N/A,-18.39383,0.32,9.674131086,51.81,299
XEL,Xcel Energy,Utilities,XEL,US98389B1008,6.054441193,0.522357941,#N/A N/A,18.78855932,1.988273945,2.26,2.674728908,22995245571,-0.475984422,#N/A,3.838577,1.44,10.32837937,50.35,417
XL,XL Group,Insurance,XL,BMG982941046,7.12388627,0.758986473,#N/A N/A,#N/A N/A,1.473252192,-2.16,7.415746467,14190294757,7.116451017,#N/A,33.78564,0.88,5.131839036,50.83,381
XLNX,Xilinx,Semiconductors & Equipment,XLNX,US9839191015,12.3877579,1.025562286,#N/A N/A,24.99192017,7.60759897,2.05,8.073535859,17735139590,-21.19047619,#N/A,9.977058,1.4,22.91908799,56.63,102
XOG,Extraction Oil & Gas,Oil & Gas,XOG,US30227M1053,3.014028229,#N/A N/A,#N/A N/A,893.0330028,1.622109971,-0.35,140.3779526,2549835350,28.74015748,#N/A,-10.6835,0,#N/A N/A,48.01,616
XOM,Exxon Mobil,Oil & Gas,XOM,US30231G1022,6.656055945,0.847942531,#N/A N/A,22.1786571,1.833233405,4.63,18.20982116,3.44992E+11,4.025020397,#N/A,2.407582,3.06,12.35204251,53.12,229
XON,Intrexon,Pharmaceuticals & Biotech,XON,US46122T1025,-22.67666445,1.500496268,#N/A N/A,#N/A N/A,4.314894841,-0.98,20.97933231,2437509853,7.634307257,#N/A,-3.732107,0,#N/A N/A,48.77,565
XPO,XPO Logistics Inc,Transportation,XPO,US9837931008,6.799534923,1.482467175,#N/A N/A,48.98694553,3.624646632,2.72,5.208148077,13092407012,1.246105919,#N/A,98.91882,0,-2.733788455,46.97,685
XRAY,Dentsply Sirona,Health Care Equipment & Services,XRAY,US24906P1093,-16.64901175,0.961011529,#N/A N/A,20.95821526,1.584267715,-6.76,6.624302459,10603182917,0.301659125,#N/A,-24.9919,0.35,11.59502055,51.67,314
XRX,Xerox,Commercial Support Services,XRX,US9841216081,3.161414634,1.116566658,#N/A N/A,9.384375725,1.340126095,0.71,-4.697799647,7441734201,2.989050015,#N/A,6.33251,1,10.68635565,58.86,54
XYL,Xylem,Commercial Vehicles & Machinery,XYL,US98419M1009,8.329743151,1.052403688,#N/A N/A,35.80487694,5.149586755,1.84,24.82100239,13079382466,0.125156446,#N/A,44.18531,0.72,15.55598626,57.59,81
Y,Alleghany,Insurance,Y,US0171751003,4.059321006,1.059226394,#N/A N/A,163.798442,1.062933045,5.85,4.789350677,8858447370,#N/A N/A,#N/A,1.716886,0,5.5974454,51.21,351
YUM,Yum! Brands,Restaurants & Leisure,YUM,US9884981013,56.31830032,0.816260517,#N/A N/A,25.08364361,#N/A N/A,3.86,-7.520453115,27447598595,5.263157895,#N/A,24.82871,0.9,#N/A N/A,44.55,797
